"ProvinceID","Province","MunicipalityID","Municipality","WardID","Name","Delimitation_ProvinceID","Delimitation_Province","Delimitation_MunicipalityID","Delimitation_Municipality","Delimitation_WardID","Delimitation_VDNumber","PartyDetail_ID","PartyDetail_Name","PartyDetail_Abbreviation","PartyDetail_LogoUrl","PartyDetail_RegStatus","PartyDetail_RegLevel","PartyDetail_ContactDetails_ContactPerson","PartyDetail_ContactDetails_Tel","PartyDetail_ContactDetails_Fax","PartyDetail_ContactDetails_PostalAddress","PartyDetail_ContactDetails_WebsiteUrl","Municipality_ID","Municipality_Name","Municipality_ContactDetails_ContactPerson","Municipality_ContactDetails_Tel","Municipality_ContactDetails_Fax","Municipality_ContactDetails_PostalAddress","Municipality_ContactDetails_WebsiteUrl","PartyID","PartyName","PartyAbbreviation"
"0","","0","EC131 - Inxuba Yethemba","0","HENDRINA BERTINA VORSTER","1","Eastern Cape","1122","EC131 - Inxuba Yethemba","21301009","0","52","DEMOCRATIC ALLIANCE","DA","DA.jpg","Registered","National","CATHARINA SUSANNA ABELL","","","    ","http://www.da.org.za","1122","EC131 - Inxuba Yethemba","","048 801 5000","048 881 1421      ","","www.inxuba.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","NOBOM BANI","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305001","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","NELISWA PORTIA GADENI","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305002","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","ZWELETHU GIPSIN MALUSI","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305003","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","SYLVIA TWANI","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305004","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","NOLWAZI CONSTANCE NOLUKHOLO NYANDANA","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305005","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","ZUKILE FILMON CEKISO","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305006","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","LULAMA NGAMLANA","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305007","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","MNCEDISI WISEMAN NGWANE","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305008","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","MVUSI MRWETYANA","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305009","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","SIMPHIWE NDONDO","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305010","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","NKOSINATHI GENERAL MNQANQENI","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305011","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","ABEGAIL NONTLE SABATA","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305012","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","MFUNDO GENU","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305013","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","MALIBONGWE GULUBELA","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305014","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","SITHEMBELE MANGQANGWANA","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305015","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","NONTOBEKO SIGNORIA MZIZANA","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305016","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","LUFEFE MFANA","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305017","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","NCEBA MPOFU","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305018","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","NONYAMEKO SINDILE","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305019","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC135 - Intsika Yethu","0","NOKAYA MONICA LUDAKA","1","Eastern Cape","1126","EC135 - Intsika Yethu","21305020","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1126","EC135 - Intsika Yethu","","047 8748700","047 874 0010","","www.intsikayethu.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","WILSON BANGISA","1","Eastern Cape","1127","EC136 - Emalahleni","21306001","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","NOKUBONGA MONICA SONGO","1","Eastern Cape","1127","EC136 - Emalahleni","21306002","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","SELINA SINGATWA MALOTANA","1","Eastern Cape","1127","EC136 - Emalahleni","21306003","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","THEMBINKOSI KLAAS","1","Eastern Cape","1127","EC136 - Emalahleni","21306004","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","UNATHI SYLVIA MZANDISI","1","Eastern Cape","1127","EC136 - Emalahleni","21306005","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","ZOLA BIDI","1","Eastern Cape","1127","EC136 - Emalahleni","21306006","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","VUYOKAZI VIVIAN MACITHI","1","Eastern Cape","1127","EC136 - Emalahleni","21306007","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","NOSIBULELO MAVIS NQONO","1","Eastern Cape","1127","EC136 - Emalahleni","21306008","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","SPENCER ZANOXOLO QALI","1","Eastern Cape","1127","EC136 - Emalahleni","21306009","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","NOSIPHO YONWABA SIBEKO","1","Eastern Cape","1127","EC136 - Emalahleni","21306010","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","MXOLISI PATRICK MASIZA","1","Eastern Cape","1127","EC136 - Emalahleni","21306011","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","TANDIWE MONICA NDLELA","1","Eastern Cape","1127","EC136 - Emalahleni","21306012","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","VUSUMZI ERNEST MATYOBENI","1","Eastern Cape","1127","EC136 - Emalahleni","21306013","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","MNCEDISI SYDNEY QOMOYI","1","Eastern Cape","1127","EC136 - Emalahleni","21306014","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","VUYOKAZI MNYUKO","1","Eastern Cape","1127","EC136 - Emalahleni","21306015","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","NKONLA CLIFFORD PETER","1","Eastern Cape","1127","EC136 - Emalahleni","21306016","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC136 - Emalahleni","0","BABALWA MXATHULE","1","Eastern Cape","1127","EC136 - Emalahleni","21306017","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1127","EC136 - Emalahleni","","047 878 0020","047 878 0112","","www.emalahlenilm.gov.za","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","APHIWE ZIHLANGU","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307001","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","BONELWA FIHLANI","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307002","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","SIVUYILE LUDONGA DLODLO","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307003","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","SIYABULELA PHANDLE","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307004","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","DAVID NTIBANE","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307005","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","NKOSIVILE KETANI","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307006","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","NOLUTHO MIRRIAM SIFANQALA","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307007","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","NONDUMISO QAKAZA-SISHUBA","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307008","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","ZOLA MTSHA","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","THEMBELA SIGNORIA QOBA","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307009","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","NOMALIVIWE STEMELE","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307010","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","DARLINGTON SIVUYILE PLAATJIE","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307011","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","ZUZEKA VIVASHE","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307012","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","ZOLA MTSHA","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","SEVUYILE MFEKI","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307013","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","SOLWETHU ISRAEL MOLO","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307014","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","VUYISWA POSWA","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307015","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","NOLUVO SWEETNESS NOMAWELE MNQANQENI","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307016","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","VUYANI MATSHIKITSHA","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307017","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","MHLAKUNZIMA SAKI","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307018","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC137 - Dr. A.B. Xuma","0","VUYOKAZI MZUKU","1","Eastern Cape","1128","EC137 - Dr. A.B. Xuma","21307019","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1128","EC137 - Dr. A.B. Xuma","","047 548 1221","047 548 1078","","N/A","0","",""
"0","","0","EC138 - Sakhisizwe","0","ZAMIKHAYA JUISTIS PHONOSHE","1","Eastern Cape","1129","EC138 - Sakhisizwe","21308001","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1129","EC138 - Sakhisizwe","","047 877 0167","047 877 0000","","www.sakhisizwemunicipality.gov.za","0","",""
"0","","0","EC138 - Sakhisizwe","0","VUYISILE FILANA","1","Eastern Cape","1129","EC138 - Sakhisizwe","21308002","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1129","EC138 - Sakhisizwe","","047 877 0167","047 877 0000","","www.sakhisizwemunicipality.gov.za","0","",""
"0","","0","EC138 - Sakhisizwe","0","NOMVUZO SYLVIA NOPOTE","1","Eastern Cape","1129","EC138 - Sakhisizwe","21308003","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1129","EC138 - Sakhisizwe","","047 877 0167","047 877 0000","","www.sakhisizwemunicipality.gov.za","0","",""
"0","","0","EC138 - Sakhisizwe","0","NCEDISA MISO","1","Eastern Cape","1129","EC138 - Sakhisizwe","21308004","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1129","EC138 - Sakhisizwe","","047 877 0167","047 877 0000","","www.sakhisizwemunicipality.gov.za","0","",""
"0","","0","EC138 - Sakhisizwe","0","LULAMA THULELO","1","Eastern Cape","1129","EC138 - Sakhisizwe","21308005","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1129","EC138 - Sakhisizwe","","047 877 0167","047 877 0000","","www.sakhisizwemunicipality.gov.za","0","",""
"0","","0","EC138 - Sakhisizwe","0","NOKUPHUMLA STOFILE","1","Eastern Cape","1129","EC138 - Sakhisizwe","21308006","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1129","EC138 - Sakhisizwe","","047 877 0167","047 877 0000","","www.sakhisizwemunicipality.gov.za","0","",""
"0","","0","EC138 - Sakhisizwe","0","THOBILE MAYONGO","1","Eastern Cape","1129","EC138 - Sakhisizwe","21308007","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1129","EC138 - Sakhisizwe","","047 877 0167","047 877 0000","","www.sakhisizwemunicipality.gov.za","0","",""
"0","","0","EC138 - Sakhisizwe","0","PUMELELE MAHLOMBE","1","Eastern Cape","1129","EC138 - Sakhisizwe","21308008","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1129","EC138 - Sakhisizwe","","047 877 0167","047 877 0000","","www.sakhisizwemunicipality.gov.za","0","",""
"1","Eastern Cape","1129","EC138 - Sakhisizwe","21308009","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0","","0","EC139 - Enoch Mgijima","0","ZOLEKA SYLVIA TUTWANA","1","Eastern Cape","1149","EC139 - Enoch Mgijima","21309001","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1149","EC139 - Enoch Mgijima","","","","","","0","",""
"0","","0","EC139 - Enoch Mgijima","0","ASANDA SIZANI","1","Eastern Cape","1149","EC139 - Enoch Mgijima","21309002","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1149","EC139 - Enoch Mgijima","","","","","","0","",""
"0","","0","EC139 - Enoch Mgijima","0","SYBIL VUYISEKA MKEFA","1","Eastern Cape","1149","EC139 - Enoch Mgijima","21309003","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1149","EC139 - Enoch Mgijima","","","","","","0","",""
"0","","0","EC139 - Enoch Mgijima","0","MZIKABAWO NGESI","1","Eastern Cape","1149","EC139 - Enoch Mgijima","21309004","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1149","EC139 - Enoch Mgijima","","","","","","0","",""
"0","","0","EC139 - Enoch Mgijima","0","THEMBAKAZI MCDONALD PANYA","1","Eastern Cape","1149","EC139 - Enoch Mgijima","21309005","0","7","AFRICAN NATIONAL CONGRESS","ANC","ANC.jpg","Registered","National","SHANAAZ LAMARA                                       ","","","    ","http://www.anc1912.org.za","1149","EC139 - Enoch Mgijima","","","","","","0","",""
